name_canon,name_raw,births
LAKSHMI SAHASRA,LAKSHMI SAHASRA,1
LAKSHYA,LAKSHYA,2
LAKSSHITA,LAKSSHITA,1
LAKU,LAKU,1
LAKYN,LAKYN,1
LALAH,LALAH,1
LALANI,LALANI,1
LALE,LALE,1
LALI,LALI,1
LALIA,LALIA,1
LALITHA SAHASRA,LALITHA SAHASRA,1
LALO,LALO,2
LALY,LALY,1
LAMAR,LAMAR,1
LAMARIAI,LAMARIAI,1
LAMAURI,LAMAURI,1
LAMERE,LAMERE,1
LAMIA,LAMIA,1
LAMITTA,LAMITTA,1
LAMIYAH,LAMIYAH,1
LAMONT,LAMONT,2
LAMONTEZ,LAMONTEZ,1
LAN,LAN,1
LANA,LANA,45
LANAH,LANAH,2
LANAYA,LANAYA,1
LANCE,LANCE,8
LANCELOT,LANCELOT,1
LANDALE,LANDALE,1
LANDAN,LANDAN,1
LANDEN,LANDEN,10
LANDER,LANDER,2
LANDO,LANDO,5
LANDON,LANDON,138
LANDREE,LANDREE,1
LANDREIGH,LANDREIGH,1
LANDREY,LANDREY,1
LANDRI,LANDRI,1
LANDRIE,LANDRIE,1
LANDRY,LANDRY,41
LANDY,LANDY,1
LANDYN,LANDYN,21
LANE,LANE,56
LANEY,LANEY,18
LANGHORN,LANGHORN,1
LANGLEY,LANGLEY,2
LANGSTON,LANGSTON,13
LANGXI,LANGXI,1
LANHAM,LANHAM,1
LANI,LANI,2
LANIA,LANIA,1
LANIAN,LANIAN,1
LANIE,LANIE,2
LANIRA,LANIRA,1
LANIYA,LANIYA,1
LANIYAH,LANIYAH,4
LANIYAH,LÁNIYAH,1
LANNA,LANNA,1
LANNETTE,LANNETTE,1
LANORA,LANORA,1
LANTAEUS,LANTAEUS,1
LANY,LANY,1
LANYE,LANYE,1
LAQUAN,LAQUAN,1
LARA,LARA,23
LARALEE,LARALEE,1
LARAMIE,LARAMIE,5
LARAYNA,LARAYNA,1
LAREEN,LAREEN,1
LARENZO,LARENZO,1
LAREYAH,LAREYAH,1
LARIAH,LARIAH,2
LARINE,LARINE,1
LARISA,LARISA,1
LARISSA,LARISSA,5
LARIYAH,LARIYAH,1
LARK,LARK,3
LARKIN,LARKIN,2
LARKIN GRACE,LARKIN GRACE,1
LARRA,LARRA,1
LARRAMORE,LARRAMORE,1
LARRIE,LARRIE,1
LARRY,LARRY,15
LARS,LARS,4
LARSEN,LARSEN,2
LARSON,LARSON,2
LARUE,LARUE,1
LASKARINA,LASKARINA,1
LASKHMI,LASKHMI,1
LASRIAN,LASRIAN,1
LASRITHA,LASRITHA,1
LASSE,LASSE,1
LASSEN,LASSEN,1
LASYA,LASYA,2
LASYASRI REDDY,LASYASRI REDDY,1
LASZLO,LASZLO,4
LATASHA,LATASHA,1
LATAYZION,LATAYZION,1
LATHAM,LATHAM,2
LATHAN,LATHAN,2
LATIF,LATIF,1
LATRELL,LATRELL,2
LATRELL'VION,LATRELL'VION,1
LAUGHTON,LAUGHTON,1
LAUR,LAUR,1
LAURA,LAURA,48
LAURALAI,LAURALAI,1
LAURALINE,LAURALINE,1
LAUREL,LAUREL,35
LAUREN,LAUREN,41
LAURENCE,LAURENCE,4
LAURENCIO,LAURENCIO,1
LAURENE-SKY,LAURENE-SKY,1
LAURENT,LAURENT,5
LAURETTE,LAURETTE,1
LAURO,LAURO,1
LAURYN,LAURYN,7
LAVAE,LAVAE,1
LAVAEL,LAVAEL,1
LAVAR,LAVAR,1
LAVARIS,LAVARIS,1
LAVELL,LAVELL,1
LAVEN,LAVEN,1
LAVENDER,LAVENDER,7
LAVI,LAVI,1
LAVINIA,LAVINIA,4
LAVITH,LAVITH,1
LAVONA,LAVONA,1
LAVYNDER,LAVYNDER,1
LAW,LAW,1
LAWINA,LAWINA,1
LAWLER,LAWLER,1
LAWR'RIYAH,LAWR'RIYAH,1
LAWRENCE,LAWRENCE,26
LAWSEN,LAWSEN,1
LAWSON,LAWSON,38
LAWTON,LAWTON,1
LAY'ANNA,LAY'ANNA,2
LAY'LENA,LAY'LENA,1
LAY'LONI,LAY'LONI,1
LAY'ONII,LAY'ONII,1
LAYA,LAYA,2
LAYAH,LAYAH,3
LAYAL,LAYAL,1
LAYAN,LAYAN,8
LAYANA,LAYANA,3
LAYANI,LAYANI,1
LAYANNA,LAYANNA,1
LAYANNI,LAYANNI,1
LAYDEN,LAYDEN,2
LAYEH,LAYEH,1
LAYELLE,LAYELLE,1
LAYENI,LAYENI,1
LAYKELYN,LAYKELYN,1
LAYKEN,LAYKEN,1
LAYLA,LAYLA,237
LAYLA'ROSE,LAYLA'ROSE,1
LAYLA-AMOUR,LAYLA-AMOUR,1
LAYLA-JO,LAYLA-JO,1
LAYLAH,LAYLAH,15
LAYLANA,LAYLANA,1
LAYLANI,LAYLANI,13
LAYLANIE,LAYLANIE,2
LAYLANII,LAYLANII,1
LAYLANNI,LAYLANNI,3
LAYLONI,LAYLONI,1
LAYLUH,LAYLUH,1
LAYMONMIE,LAYMONMIE,1
LAYNA,LAYNA,4
LAYNE,LAYNE,22
LAYNEE,LAYNEE,1
LAYNI,LAYNI,1
LAYNIE,LAYNIE,2
LAYNNA,LAYNNA,1
LAYRA,LAYRA,2
LAYTH,LAYTH,2
LAYTON,LAYTON,13
LAZAR,LAZAR,1
LAZARIAH,LAZARIAH,1
LAZARO,LAZARO,7
LAZARO AZAREL,LAZARO AZAREL,1
LAZARUS,LAZARUS,11
LAZER,LAZER,1
LAZIR,LAZIR,1
LAZLO,LAZLO,1
LAZULI,LAZULI,1
LAZZARO,LAZZARO,1
LE'ANNI,LE'ANNI,1
LE'ARIYAN,LE'ARIYAN,1
LE'ASIA,LE'ASIA,2
LE'AYJHA,LE'AYJHA,1
LE'DARIUS,LE'DARIUS,1
LE'GACY,LE'GACY,1
LE'LANI,LE'LANI,1
LE'NAE,LE'NAE,1
LE'RON,LE'RON,1
LE'ROYAL,LE’ROYAL,1
LE'YAH,LE'YAH,1
LE'ZADEN,LE'ZADEN,1
LEA,LEA,10
LEA,LÉA,2
LEA ISABEL,LEA ISABEL,1
LEABELLA,LEABELLA,1
LEAH,LEAH,192
LEAH-MARIE,LEAH-MARIE,1
LEAHLY,LEAHLY,1
LEAHNI,LEAHNI,1
LEAL,LEAL,1
LEAM,LEAM,2
LEAMSI,LEAMSI,2
LEAN,LEAN,1
LEANA,LEANA,1
LEANDER,LEANDER,2
LEANDRA,LEANDRA,1
LEANDRO,LEANDRO,27
LEANN,LEANN,2
LEANNA,LEANNA,13
LEANNE,LEANNE,4
LEANY,LEANY,1
LEANZAR,LEANZAR,1
LEAO,LEAO,1
LEAR,LEAR,1
LEAVY,LEAVY,1
LEBAN,LEBÁN,1
LEBOPO,LEBOPO,1
LEBRON,LEBRON,1
LEDA,LEDA,1
LEDGER,LEDGER,19
LEDIN,LEDIN,1
LEDIS,LEDIS,1
LEE,LEE,16
LEE'JREAM,LEE'JREAM,1
LEE'LIC,LEE'LIC,1
LEE'YAH,LEE'YAH,1
LEEAH,LEEAH,2
LEEAM,LEEAM,1
LEEANA,LEEANA,2
LEEANDRE,LEEANDRE,1
LEEANNA,LEEANNA,1
LEEBA,LEEBA,1
LEELA,LEELA,17
LEELAH,LEELAH,1
LEELAND,LEELAND,4
LEELOU,LEELOU,1
LEEMA,LEEMA,1
LEEN,LEEN,1
LEENA,LEENA,5
LEETAL,LEETAL,1
LEEVON,LEEVON,1
LEEYA,LEEYA,1
LEEYANA,LEEYANA,1
LEGACCIIE,LEGACCIIE,1
LEGACI,LEGACI,2
LEGACII,LEGACII,1
LEGACY,LEGACY,12
LEGAND,LEGAND,1
LEGEND,LEGEND,60
LEGEND-KAI,LEGEND-KÁI,1
LEGENDARI,LEGENDARI,1
LEGENDE,LEGENDE,1
LEGION,LEGION,1
LEGOND,LEGOND,1
LEGYND,LEGYND,1
LEHA,LEHA,1
LEHANI,LEHANI,1
LEHER,LEHER,1
LEHLANI,LEHLANI,3
LEHNDRE,LEHNDRE,1
LEHUA,LEHUA,1
LEI'LANI,LEI'LANI,3
LEI'ONI,LEI'ONI,1
LEI'ZHUAN,LEI'ZHUAN,1
LEIA,LEIA,50
LEIA,LEÍA,2
LEIA,LEÏA,1
LEIAH,LEIAH,4
LEIAM,LEIAM,1
LEIANA,LEIANA,1
LEIANNA,LEIANNA,1
LEIDEN,LEIDEN,1
LEIDI,LEIDI,1
LEIDY,LEIDY,2
LEIF,LEIF,11
LEIGH,LEIGH,3
LEIGH ANNE,LEIGH ANNE,1
LEIGHANN,LEIGHANN,1
LEIGHLA,LEIGHLA,1
LEIGHTON,LEIGHTON,65
LEIGHTYN,LEIGHTYN,1
LEILA,LEILA,68
LEILAH,LEILAH,3
LEILAHNI,LEILAHNI,2
LEILAHNY,LEILAHNY,1
LEILANA,LEILANA,3
LEILANEY,LEILANEY,2
LEILANI,LEILANI,154
LEILANIE,LEILANIE,2
LEILANII,LEILANII,2
LEILANNI,LEILANNI,2
LEILANNY,LEILANNY,3
LEILANY,LEILANY,36
LEILANYS,LEILANYS,1
LEILIANA,LEILIANA,3
LEILIANNA,LEILIANNA,1
LEILY,LEILY,2
LEIMY,LEIMY,1
LEINA,LEINA,2
LEINANI,LEINANI,1
LEINY,LEINY,1
LEION,LEION,2
LEIONA,LEIONA,1
LEIRE,LEIRE,1
LEISA,LEISA,1
LEISEL,LEISEL,1
LEISHA,LEISHA,1
LEITH,LEITH,1
LEJEND,LEJEND,3
LEJIN,LEJIN,1
LEJYND,LEJYND,1
LEKANKSH,LEKANKSH,1
LELA,LELA,4
LELAH,LELAH,1
LELAND,LELAND,14
LELANI,LELANI,1
LELIA,LELIA,1
LELIANA,LELIANA,1
LEMON,LEMON,1
LEMONT,LEMONT,1
LEMUEL,LEMUEL,1
LENA,LENA,50
LENA,LÉNA,1
LENAYAH,LENAYAH,1
LENCIO,LENCIO,1
LENI,LENI,10
LENIN,LENIN,3
LENKA,LENKA,1
LENNA,LENNA,4
LENNABELLE,LENNABELLE,1
LENNIE,LENNIE,3
LENNIN,LENNIN,2
LENNIX,LENNIX,2
LENNON,LENNON,64
LENNOX,LENNOX,52
LENNY,LENNY,4
LENNYN,LENNYN,1
LENO,LENO,1
LENOIR,LENOIR,1
LENORA,LENORA,9
LENORAH,LENORAH,1
LENORE,LENORE,5
LENORIS,LENORIS,1
LENOX,LENOX,3
LENTO,LENTO,1
LENTZ,LENTZ,1
LENYX,LENYX,2
LEO,LEO,351
LEO,LEÓ,1
LEO,LÉO,1
LEOBARDO,LEOBARDO,5
LEOCADIO,LEOCADIO,1
LEOCAIDO,LEOCAIDO,1
LEODAN,LEODAN,2
LEODANI,LEODANI,1
LEOFORD,LEOFORD,1
LEOMANSA,LEOMANSA,1
LEOMAR,LEOMAR,1
LEON,LEON,111
LEON,LEÓN,11
LEON,LÉON,1
LEONA,LEONA,32
LEONARD,LEONARD,17
LEONARD,LÉONARD,1
LEONARDO,LEONARDO,277
LEONAS,LEONAS,1
LEONCIO,LEONCIO,1
LEONE,LEONE,1
LEONEL,LEONEL,86
LEONELA,LEONELA,1
LEONELLO,LEONELLO,1
LEONELYS,LEONELYS,1
LEONETTA,LEONETTA,1
LEONID,LEONID,3
LEONIDAS,LEONIDAS,28
LEONIDAS,LEÓNIDAS,1
LEONIDAS,LÉONIDAS,1
LEONIE,LEONIE,3
LEONIE,LÉONIE,1
LEONILA,LEONILA,1
LEONNA,LEONNA,1
LEONOR,LEONOR,7
LEONORA,LEONORA,5
LEONTAE,LEONTAE,1
LEONTIY,LEONTIY,1
LEOPOLD,LEOPOLD,10
LEOPOLD,LÉOPOLD,1
LEOPOLDO,LEOPOLDO,4
LEORA,LEORA,3
LEOUL,LEOUL,1
LEOVANNI,LEOVANNI,1
LERA,LERA,3
LERIDA,LÉRIDA,1
LEROY,LEROY,8
LES,LES,1
LESANDRO,LESANDRO,3
LESIEL,LESIEL,1
LESLEE,LESLEE,1
LESLEY,LESLEY,2
LESLIE,LESLIE,36
LESLIEJOYCE,LESLIEJOYCE,1
LESLY,LESLY,12
LESLYE,LESLYE,1
LESMAN,LESMAN,1
LESSMY,LESSMY,1
LESTER,LESTER,4
LESTHER,LESTHER,3
LETA,LETA,2
LETHAN,LETHAN,1
LETI,LETI,1
LETICIA,LETICIA,11
LETIZIA,LETIZIA,1
LETO,LETO,1
LETTI,LETTI,2
LETTIE,LETTIE,1
LETTY,LETTY,3
LETTYCIA,LETTYCIA,1
LEUL,LEUL,3
LEV,LEV,9
LEVANDER,LEVANDER,1
LEVENT,LEVENT,1
LEVETA,LEVETA,1
LEVI,LEVI,392
LEVIANNI,LEVIANNI,1
LEVIATHAN,LEVIATHAN,2
LEVII,LEVII,1
LEVIN,LEVIN,3
LEVIS,LEVIS,1
LEVIT,LEVIT,1
LEVITICUS,LEVITICUS,2
LEVITT,LEVITT,1
LEVON,LEVON,9
LEVY,LEVY,10
LEW,LEW,2
LEWELLYN,LEWELLYN,1
LEWELYN,LEWELYN,1
LEWI,LEWI,2
LEWIS,LEWIS,36
LEX,LEX,6
LEXA,LEXA,1
LEXANDRA,LEXANDRA,1
LEXANIA,LEXANIA,1
LEXANY,LEXANY,1
LEXEIGH,LEXEIGH,1
LEXI,LEXI,30
LEXIE,LEXIE,11
LEXII,LEXII,1
LEXINGTON,LEXINGTON,2
LEXUS,LEXUS,1
LEXY,LEXY,4
LEY,LEY,1
LEYA,LEYA,4
LEYAH,LEYAH,3
LEYANA,LEYANA,1
LEYANI,LEYANI,1
LEYANNIE,LEYANNIE,1
LEYAWIIN,LEYAWIIN,1
LEYBER,LEYBER,1
LEYDA,LEYDA,2
LEYDI,LEYDI,1
LEYGRY,LEYGRY,1
LEYLA,LEYLA,24
LEYLAH,LEYLAH,3
LEYLANI,LEYLANI,15
LEYLANI,LEYLANÍ,1
LEYLANIE,LEYLANIE,2
LEYLANII,LEYLANII,1
LEYLANNI,LEYLANNI,1
LEYLI,LEYLI,1
LEYLIE,LEYLIE,1
LEYNA,LEYNA,3
LEYTON,LEYTON,4
LEYVER,LEYVER,1
LEZAYAH,LEZAYAH,1
LEZLIET,LEZLIET,1
LHEYAM,LHEYAM,1
LHOTSE,LHOTSE,1
LI'AARON,LI'AARON,1
LI'ANA,LI'ANA,1
LI'ANGELO,LI'ANGELO,1
LI-AN,LI-AN,1
LIA,LIA,71
LIA,LÍA,10
LIA ISABELLE,LIA ISABELLE,1
LIA SAMARA,LIA SAMARA,1
LIACIEL,LIACIEL,1
LIAH,LIAH,12
LIAH,LÍAH,1
LIALA,LIALA,1
LIALI,LIALI,1
LIAM,LIAM,846
LIAM,LIÁM,1
LIAM,LÍAM,1
LIAM JOSE,LIAM JOSE,1
LIAM MAYBERTO,LIAM MAYBERTO,1
LIAM SAMORI,LIAM SAMORI,1
LIAM YAEL,LIAM YAEL,1
LIAMS,LIAMS,1
LIAN,LIAN,24
LIAN,LIÁN,1
LIAN,LÍAN,1
LIAN GAEL,LIAN GAEL,1
LIANA,LIANA,36
LIANAH,LIANAH,1
LIANANGELO,LIANANGELO,1
LIANDRO,LIANDRO,2
LIANE,LIANE,1
LIANELLA,LIANELLA,1
LIANG-ANN,LIANG-ANN,1
LIANH,LIANH,1
LIANI,LIANI,2
LIANNA,LIANNA,5
LIANNAH EMRY,LIANNAH EMRY,1
LIANNE,LIANNE,4
LIANNETH,LIANNETH,1
LIANNY,LIANNY,2
LIANY,LIANY,2
LIARA,LIARA,2
LIAS,LIAS,1
LIAV,LIAV,1
LIBBY,LIBBY,7
LIBERTY,LIBERTY,10
LIBERTYY,LIBERTYY,1
LIBITSENA,LIBITSENA,1
LIBONE,LIBONE,1
LIDA,LIDA,1
LIDIA,LIDIA,6
LIDIYA,LIDIYA,1
LIEL,LIEL,1
LIELLA,LIELLA,1
LIELLE,LIELLE,1
LIEM,LIEM,2
LIESEL,LIESEL,1
LIESL,LIESL,2
LIEV,LIEV,3
LIGHT,LIGHT,1
LIHA,LIHA,2
LIHAM,LIHAM,2
LIHANSH REDDY,LIHANSH REDDY,1
LIJING,LIJING,1
LIKE,LIKE,1
LIKHITHRAM,LIKHITHRAM,1
LIL GEORGE,LIL GEORGE,1
LILA,LILA,72
LILA-OLIVIA,LILA-OLIVIA,1
LILABELLE,LILABELLE,1
LILAH,LILAH,66
LILANA,LILANA,1
LILANIE,LILANIE,1
LILAS,LILAS,1
LILE,LÍLE,1
LILES,LILES,1
LILI,LILI,3
LILI-GRACE,LILI-GRACE,1
LILIA,LILIA,16
LILIAN,LILIAN,30
LILIAN REGINA,LILIAN  REGINA,1
LILIANA,LILIANA,156
LILIANA MAE,LILIANA MAE,1
LILIANA-IZEL,LILIANA-IZEL,1
LILIANE,LILIANE,3
LILIANIE,LILIANIE,1
LILIANN,LILIANN,1
LILIANNA,LILIANNA,17
LILIANNE,LILIANNE,2
LILIBET,LILIBET,1
LILIBETH,LILIBETH,2
LILIENNE,LILIENNE,1
LILIETH,LILIETH,3
LILIROSE,LILIROSE,1
LILITH,LILITH,44
LILITU-ITRI,LILITU-ITRI,1
LILIUM,LILIUM,1
LILIYA,LILIYA,1
LILLA,LILLA,1
LILLABEE,LILLABEE,1
LILLAH,LILLAH,2
LILLAS,LILLAS,1
LILLIA,LILLIA,4
LILLIAM,LILLIAM,1
LILLIAN,LILLIAN,203
LILLIANA,LILLIANA,27
LILLIANA ROSE,LILLIANA ROSE,1
LILLIANNA,LILLIANNA,9
LILLIE,LILLIE,16
LILLIJEAN,LILLIJEAN,1
LILLITH,LILLITH,1
LILLY,LILLY,41
LILLY BELLE,LILLY BELLE,1
LILLYAN,LILLYAN,2
LILLYANA,LILLYANA,5
LILLYANN,LILLYANN,1
LILLYANNA,LILLYANNA,5
LILLYPEARL,LILLYPEARL,1
LILLYTH,LILLYTH,1
LILOU,LILOU,3
LILT,LILT,1
LILURA,LILURA,1
LILY,LILY,282
LILY ANN,LILY ANN,1
LILY GRACE,LILY GRACE,1
LILYAHNA,LILYAHNA,1
LILYAN,LILYAN,1
LILYANA,LILYANA,14
LILYANN,LILYANN,1
LILYANNA,LILYANNA,8
LILYBETH,LILYBETH,3
LILYETH,LILYETH,1
LILYJO,LILYJO,1
LIMBER,LIMBER,2
LIN,LIN,1
LINA,LINA,20
LINA-MARIE,LINA-MARIE,1
LINAE,LINAE,1
LINAROSE,LINAROSE,1
LINC,LINC,1
LINCOLN,LINCOLN,238
LINDA,LINDA,17
LINDAN,LINDAN,1
LINDEL,LINDEL,1
LINDELL,LINDELL,1
LINDEN,LINDEN,6
LINDLEY,LINDLEY,3
LINDQUIST,LINDQUIST,1
LINDSAY,LINDSAY,14
LINDSEY,LINDSEY,15
LINEA,LINEA,1
LINEN,LINEN,1
LINGGU,LINGGU,1
LINIA,LINIA,1
LINIYA,LINIYA,1
LINK,LINK,11
LINKE,LINKE,1
LINKIN,LINKIN,4
LINKYN,LINKYN,1
LINLEY,LINLEY,3
LINNA,LINNA,1
LINNAEUS,LINNAEUS,1
LINNEA,LINNEA,4
LINNEAH,LINNEAH,1
LINNIE,LINNIE,3
LINO,LINO,1
LINONGE,LINONGE,1
LINUS,LINUS,14
LINUX,LINUX,2
LINZY,LINZY,1
LION,LION,1
LIONEL,LIONEL,30
LIONIDAS,LIONIDAS,1
LIONORA,LIONORA,1
LIONSO,LIONSO,1
LIOR,LIOR,5
LIORA,LIORA,6
LIPIKA,LIPIKA,1
LIR,LIR,1
LIRA,LIRA,2
LIS,LIS,3
LISA,LISA,8
LISA MINH ANH,LISA MINH ANH,1
LISANDRA,LISANDRA,1
LISANDRO,LISANDRO,3
LISANNA,LISANNA,2
LISBETH,LISBETH,1
LISE,LISE,1
LISELI,LISELI,3
LISETH,LISETH,1
LISETTE,LISETTE,4
LISHA,LISHA,1
LISHIKA,LISHIKA,1
LISIANA,LISIANA,1
LISSA,LISSA,1
LISSANDRO,LISSANDRO,1
LISSETH,LISSETH,1
LISSETTE,LISSETTE,1
LISSMARY,LISSMARY,1
LISSY,LISSY,1
LITHIKA,LITHIKA,1
LITO,LITO,1
LITZEH,LITZEH,1
LITZY,LITZY,13
LIV,LIV,31
LIVELEE,LIVELEE,1
LIVELY,LIVELY,5
LIVI,LIVI,4
LIVIA,LIVIA,20
LIVIANA,LIVIANA,1
LIVIE,LIVIE,1
LIVIE'RAE,LIVIE'RAE,1
LIVINGSTON,LIVINGSTON,1
LIVIYA,LIVIYA,2
LIVTAAR,LIVTAAR,1
LIVVIE,LIVVIE,2
LIVY,LIVY,1
LIYA,LIYA,6
LIYAANSH,LIYAANSH,1
LIYAH,LIYAH,3
LIYANA,LIYANA,4
LIYANNA,LIYANNA,1
LIYANSHI VARMA,LIYANSHI VARMA,1
LIYANVI,LIYANVI,1
LIYASHREE,LIYASHREE,1
LIYAT,LIYAT,2
LIYLA,LIYLA,1
LIYONNAH,LIYONNAH,1
LIZ,LIZ,4
LIZ ANGELINE,LIZ ANGELINE,1
LIZA,LIZA,2
LIZA VALENTINE,LIZA VALENTINE,1
LIZABETH,LIZABETH,2
LIZAH,LIZAH,1
LIZANDRO,LIZANDRO,2
LIZANN,LIZANN,1
LIZBELLA,LIZBELLA,1
LIZBETH,LIZBETH,23
LIZEL,LIZEL,1
LIZET,LIZET,1
LIZETH,LIZETH,8
LIZETTE,LIZETTE,6
LIZNA,LIZNA,1
LIZZBETH,LIZZBETH,1
LIZZET,LIZZET,1
LIZZETT,LIZZETT,1
LIZZIE,LIZZIE,1
LIZZY,LIZZY,2
LKWLYN,LKWLYN,1
LLANA,LLANA,1
LLANO,LLANO,1
LLEWELLYN,LLEWELLYN,2
LLEWELYN,LLEWELYN,2
LLEWYN,LLEWYN,10
LLEYTON,LLEYTON,1
LLOYAL,LLOYAL,1
LLOYALTY,LLOYALTY,1
LLOYD,LLOYD,2
LLUVIA,LLUVIA,4
LLUVIA ARCUS,LLUVIA ARCUS,1
LLYIAH,LLYIAH,1
LO'RENZO,LO'RENZO,1
LO-YU,LO-YU,1
LOA,LOA,4
LOAH,LOAH,2
LOAL,LOAL,1
LOANI,LOANI,1
LOANY,LOANY,1
LOCHLAN,LOCHLAN,15
LOCHLANN,LOCHLANN,2
LOCHLYN,LOCHLYN,1
LOCHLYNN,LOCHLYNN,1
LOCHREN,LOCHREN,1
LOCKE,LOCKE,7
LOCKETT,LOCKETT,1
LOCKLYN,LOCKLYN,2
LODEN,LODEN,1
LODY,LODY,1
LOEWEN,LOEWEN,1
LOFTON,LOFTON,1
LOGAN,LOGAN,411
LOGAN,LOGÁN,1
LOGAN DALLAS,LOGAN DALLAS,1
LOGAN EMMANUEL,LOGAN EMMANUEL,1
LOGANN,LOGANN,2
LOGHAN,LOGHAN,3
LOGYN,LOGYN,1
LOHAN,LOHAN,1
LOHANY,LOHANY,1
LOHITHA SAIVIBHA,LOHITHA SAIVIBHA,1
LOIAL,LOIAL,1
LOIE,LOIE,1
LOIS,LOIS,8
LOIZA,LOÍZA,1
LOKI,LOKI,2
LOKY,LOKY,1
LOLA,LOLA,83
LOLAH,LOLAH,2
LOLITHA LAKSHMI,LOLITHA LAKSHMI,1
LOLONYO,LOLONYO,1
LOLOVIVI,LOLOVIVI,1
LOMEE,LOMEE,1
LON,LON,1
LONA,LONA,1
LONAN,LONAN,1
LONDER,LONDER,1
LONDON,LONDON,62
LONDY'N,LONDY'N,1
LONDYN,LONDYN,34
LONDYNN,LONDYNN,4
LONI,LONI,2
LONNI,LONNI,1
LONNIE,LONNIE,5
LONNY,LONNY,1
LOONA,LOONA,1
LORA,LORA,2
LORABELLA,LORABELLA,1
LORAINE,LORAINE,1
LORALAI,LORALAI,1
LORALEI,LORALEI,2
LORALIE,LORALIE,2
LORALYE,LORALYE,1
LORAYNA,LORAYNA,1
LORDE,LORDE,1
LOREACE,LOREACE,1
LOREEN,LOREEN,1
LORELAI,LORELAI,32
LORELAI CHARLOTTE,LORELAI CHARLOTTE,1
LORELEE,LORELEE,1
LORELEI,LORELEI,22
LORELI,LORELI,1
LORELLIE,LORELLIE,1
LOREN,LOREN,5
LORENA,LORENA,17
LORENZA,LORENZA,3
LORENZO,LORENZO,117
LORETO,LORETO,1
LORETTA,LORETTA,9
LOREYN,LOREYN,1
LORI,LORI,3
LORIANA,LORIANA,2
LORIANNA,LORIANNA,1
LORIELLE,LORIELLE,1
LORIEN,LORIEN,2
LORINE,LORINE,1
LORNA,LORNA,4
LORNE,LORNE,1
LORRAINE,LORRAINE,17
LORRIE,LORRIE,1
LORRIS,LORRIS,1
LORY,LORY,1
LORYANA,LORYANA,1
LORYN,LORYN,1
LOSHITH REDDY,LOSHITH REDDY,1
LOSWAN,LOSWAN,1
LOTTIE,LOTTIE,9
LOTUS,LOTUS,5
LOU,LOU,7
LOUAY,LOUAY,1
LOUDEN,LOUDEN,1
LOUELLA,LOUELLA,2
LOUI,LOUI,3
LOUIE,LOUIE,20
LOUIS,LOUIS,88
LOUIS-EMMANUEL,LOUIS-EMMANUEL,1
LOUISA,LOUISA,31
LOUISE,LOUISE,39
LOUIX,LOUIX,1
LOULA-AN,LOULA-AN,1
LOUNA,LOUNA,1
LOURDES,LOURDES,8
LOURDES YUZLEY,LOURDES YUZLEY,1
LOURYN,LOURYN,1
LOUVRE,LOUVRE,1
LOVANNI,LOVANNI,1
LOVE,LOVE,10
LOVE'AYAH,LOVE'AYAH,1
LOVEE,LOVEE,1
LOVEEN,LOVEEN,1
LOVEIANO,LOVEIANO,1
LOVELEE,LOVELEE,1
LOVELIA,LOVELIA,1
LOVELLA MARIE,LOVELLA MARIE,1
LOVELLE,LOVELLE,1
LOVELY,LOVELY,5
LOVELY-MARIE,LOVELY-MARIE,1
LOVELYNN,LOVELYNN,1
LOVETTE,LOVETTE,2
LOVIE'LEE,LOVIE'LEE,1
LOWE,LOWE,1
LOWELL,LOWELL,5
LOWEN,LOWEN,6
LOXLEY,LOXLEY,3
LOXY,LOXY,1
LOYAAL,LOYAAL,1
LOYAL,LOYAL,4
LOYALE,LOYALE,1
LOYALTY,LOYALTY,6
LOYDA,LOYDA,1
LUA,LUA,9
LUAH,LUAH,1
LUAN,LUAN,1
LUAN,LUÁN,1
LUANA,LUANA,2
LUARSEN JARIEZ,LUARSEN JARIEZ,1
LUC,LUC,6
LUCA,LUCA,319
LUCA,LUCÁ,1
LUCA AURELIO,LUCA AURELIO,1
LUCAH,LUCAH,1
LUCARIO,LUCARIO,1
LUCAS,LUCAS,466
LUCAS AIDEN,LUCAS AIDEN,1
LUCAS ALEXANDER,LUCAS ALEXANDER,2
LUCAS ARTHUR,LUCAS ARTHUR,1
LUCAS DAVID,LUCAS DAVID,1
LUCCA,LUCCA,38
LUCCAS,LUCCAS,2
LUCCHESE,LUCCHESE,1
LUCCIA,LUCCIA,1
LUCCIANA,LUCCIANA,1
LUCCIANI,LUCCIANI,1
LUCCIANO,LUCCIANO,2
LUCELLA,LUCELLA,1
LUCERITO,LUCERITO,1
LUCERO,LUCERO,15
LUCI,LUCI,2
LUCIA,LUCIA,162
LUCIA,LUCÍA,15
LUCIA ADRIANNA,LUCÍA ADRIANNA,1
LUCIA INES,LUCÍA  INÉS,1
LUCIAN,LUCIAN,21
LUCIAN LEONARDO,LUCIAN LEONARDO,1
LUCIANA,LUCIANA,37
LUCIANNA,LUCIANNA,4
LUCIANNO,LUCIANNO,1
LUCIANO,LUCIANO,47
LUCIE,LUCIE,10
LUCIELA,LUCIELA,1
LUCIEN,LUCIEN,16
LUCIENE,LUCIENE,1
LUCIENNE,LUCIENNE,2
LUCIFER,LUCIFER,3
LUCILE,LUCILE,4
LUCILLA,LUCILLA,2
LUCILLE,LUCILLE,71
LUCILLIA,LUCILLIA,2
LUCINDA,LUCINDA,11
LUCIO,LUCIO,14
LUCIUS,LUCIUS,7
LUCK,LUCK,1
