year,sex,name_canon,n,name_display
2017,FEMALE,BILLY'E,1,Billy'E
2017,FEMALE,BIRDIE,2,Birdie
2017,FEMALE,BIURLYN,1,Biurlyn
2017,FEMALE,BLAINE,1,Blaine
2017,FEMALE,BLAIR,5,Blair
2017,FEMALE,BLAKE,12,Blake
2017,FEMALE,BLAKELEE,1,Blakelee
2017,FEMALE,BLAKELY,5,Blakely
2017,FEMALE,BLANCA,1,Blanca
2017,FEMALE,BLAYNE,1,Blayne
2017,FEMALE,BLUE JAY,1,Blue Jay
2017,FEMALE,BODHI,2,Bodhi
2017,FEMALE,BONNIE,4,Bonnie
2017,FEMALE,BONNIE-CLAIRE,1,Bonnie-Claire
2017,FEMALE,BOWIE,2,Bowie
2017,FEMALE,BRADIE,1,Bradie
2017,FEMALE,BRAYLIE,1,Braylie
2017,FEMALE,BRE'LAH,1,Bre'Lah
2017,FEMALE,BREA,1,Brea
2017,FEMALE,BREANNA,1,Breanna
2017,FEMALE,BRENNA,1,Brenna
2017,FEMALE,BRI'ANNE,1,Bri'Anne
2017,FEMALE,BRI'AYRA,1,Bri'Ayra
2017,FEMALE,BRI'ELLA,1,Bri'Ella
2017,FEMALE,BRIA,1,Bria
2017,FEMALE,BRIAH,1,Briah
2017,FEMALE,BRIANA,7,Briana
2017,FEMALE,BRIANNA,11,Brianna
2017,FEMALE,BRIAR,2,Briar
2017,FEMALE,BRICEYDA,1,Briceyda
2017,FEMALE,BRICIA,1,Bricia
2017,FEMALE,BRIDGET,4,Bridget
2017,FEMALE,BRIELLA,4,Briella
2017,FEMALE,BRIELLE,7,Brielle
2017,FEMALE,BRIGITTE,1,Brigitte
2017,FEMALE,BRIM,1,Brim
2017,FEMALE,BRINLEE,1,Brinlee
2017,FEMALE,BRINLEY,3,Brinley
2017,FEMALE,BRISA,4,Brisa
2017,FEMALE,BRISSA,1,Brissa
2017,FEMALE,BRISTOL,1,Bristol
2017,FEMALE,BRISYN,1,Brisyn
2017,FEMALE,BRITTANY,2,Brittany
2017,FEMALE,BRITTNEY,1,Brittney
2017,FEMALE,BRONTE,1,Bronte
2017,FEMALE,BROOKE,8,Brooke
2017,FEMALE,BROOKELEE,1,Brookelee
2017,FEMALE,BROOKLYN,23,Brooklyn
2017,FEMALE,BROOKLYNN,1,Brooklynn
2017,FEMALE,BRYAN,1,Bryan
2017,FEMALE,BRYANA,2,Bryana
2017,FEMALE,BRYANNA,1,Bryanna
2017,FEMALE,BRYCLYN,1,Bryclyn
2017,FEMALE,BRYLEE,2,Brylee
2017,FEMALE,BRYLEIGH,1,Bryleigh
2017,FEMALE,BRYN,2,Bryn
2017,FEMALE,BRYNLEE,3,Brynlee
2017,FEMALE,BRYNLEIGH,1,Brynleigh
2017,FEMALE,BRYNN,5,Brynn
2017,FEMALE,BRYNNE,1,Brynne
2017,FEMALE,CA'HLANI,1,Ca'Hlani
2017,FEMALE,CA'LIYAH,1,Ca'Liyah
2017,FEMALE,CADEAU,1,Cadeau
2017,FEMALE,CADENCE,5,Cadence
2017,FEMALE,CAIAH,1,Caiah
2017,FEMALE,CAIJHA,1,Caijha
2017,FEMALE,CAILEY,1,Cailey
2017,FEMALE,CAIRA,1,Caira
2017,FEMALE,CAITLYN,1,Caitlyn
2017,FEMALE,CALDER,1,Calder
2017,FEMALE,CALI,1,Cali
2017,FEMALE,CALIANA,1,Caliana
2017,FEMALE,CALIANNA,1,Calianna
2017,FEMALE,CALINA,2,Calina
2017,FEMALE,CALISTA,1,Calista
2017,FEMALE,CALLA,2,Calla
2017,FEMALE,CALLIE,4,Callie
2017,FEMALE,CALLIOPE,4,Calliope
2017,FEMALE,CAMARII,1,Camarii
2017,FEMALE,CAMBRIA,1,Cambria
2017,FEMALE,CAMBRIE,1,Cambrie
2017,FEMALE,CAMDYN,1,Camdyn
2017,FEMALE,CAMELA,1,Camela
2017,FEMALE,CAMELLA,1,Camella
2017,FEMALE,CAMERON,4,Cameron
2017,FEMALE,CAMI,1,Cami
2017,FEMALE,CAMILA,56,Camila
2017,FEMALE,CAMILAH,1,Camilah
2017,FEMALE,CAMILLA,10,Camilla
2017,FEMALE,CAMILLE,5,Camille
2017,FEMALE,CAMLYN,1,Camlyn
2017,FEMALE,CAMPBELL,3,Campbell
2017,FEMALE,CAMRYN,5,Camryn
2017,FEMALE,CANDACE,1,Candace
2017,FEMALE,CAPRI,1,Capri
2017,FEMALE,CARISSA,1,Carissa
2017,FEMALE,CARLEIONA,1,Carleiona
2017,FEMALE,CARLENE,1,Carlene
2017,FEMALE,CARLY,1,Carly
2017,FEMALE,CARLY JUNE,1,Carly June
2017,FEMALE,CARMANI,1,Carmani
2017,FEMALE,CARMEN,5,Carmen
2017,FEMALE,CAROL,1,Carol
2017,FEMALE,CAROLINA,5,Carolina
2017,FEMALE,CAROLINA ANGELA,1,Carolina Angela
2017,FEMALE,CAROLINE,23,Caroline
2017,FEMALE,CAROLYN,1,Carolyn
2017,FEMALE,CARRIE,1,Carrie
2017,FEMALE,CARSON,3,Carson
2017,FEMALE,CARTER,2,Carter
2017,FEMALE,CARYS,1,Carys
2017,FEMALE,CASANDRA,2,Casandra
2017,FEMALE,CASEY,2,Casey
2017,FEMALE,CASIE,1,Casie
2017,FEMALE,CASSANDRA,2,Cassandra
2017,FEMALE,CASSIA,2,Cassia
2017,FEMALE,CASSIDY,2,Cassidy
2017,FEMALE,CASSIE,2,Cassie
2017,FEMALE,CASSINIA,1,Cassinia
2017,FEMALE,CATALEYA,1,Cataleya
2017,FEMALE,CATALINA,14,Catalina
2017,FEMALE,CATELYN,1,Catelyn
2017,FEMALE,CATHERINE,5,Catherine
2017,FEMALE,CATIE,1,Catie
2017,FEMALE,CATTLEYA,1,Cattleya
2017,FEMALE,CAYLANI,1,Caylani
2017,FEMALE,CAYLEE,1,Caylee
2017,FEMALE,CAYLEIGH,1,Cayleigh
2017,FEMALE,CE'ANNA,1,Ce'Anna
2017,FEMALE,CECELIA,3,Cecelia
2017,FEMALE,CECILIA,19,Cecilia
2017,FEMALE,CECILY,1,Cecily
2017,FEMALE,CEIBA,1,Ceiba
2017,FEMALE,CEILI,1,Ceili
2017,FEMALE,CELESTE,3,Celeste
2017,FEMALE,CELINA,1,Celina
2017,FEMALE,CELINE,2,Celine
2017,FEMALE,CERSEI,1,Cersei
2017,FEMALE,CESIA,3,Cesia
2017,FEMALE,CEYDA,1,Ceyda
2017,FEMALE,CHAARUVI,1,Chaaruvi
2017,FEMALE,CHAMYLE,1,Chamyle
2017,FEMALE,CHANDLER,1,Chandler
2017,FEMALE,CHANEL,2,Chanel
2017,FEMALE,CHARIS,1,Charis
2017,FEMALE,CHARISSA,1,Charissa
2017,FEMALE,CHARLEE,2,Charlee
2017,FEMALE,CHARLEIGH,1,Charleigh
2017,FEMALE,CHARLES,1,Charles
2017,FEMALE,CHARLEY,5,Charley
2017,FEMALE,CHARLIE,15,Charlie
2017,FEMALE,CHARLIRAE,1,Charlirae
2017,FEMALE,CHARLISA,1,Charlisa
2017,FEMALE,CHARLIZE,1,Charlize
2017,FEMALE,CHARLOTTE,59,Charlotte
2017,FEMALE,CHARVI,1,Charvi
2017,FEMALE,CHASITY,1,Chasity
2017,FEMALE,CHAYLEE,1,Chaylee
2017,FEMALE,CHE'RIYAH,1,Che'Riyah
2017,FEMALE,CHELSEA,1,Chelsea
2017,FEMALE,CHELSEE,1,Chelsee
2017,FEMALE,CHERISH,1,Cherish
2017,FEMALE,CHEYENNE,5,Cheyenne
2017,FEMALE,CHIAGOZIE,1,Chiagozie
2017,FEMALE,CHIAMARA,1,Chiamara
2017,FEMALE,CHIKAODILI,1,Chikaodili
2017,FEMALE,CHLOE,35,Chloe
2017,FEMALE,CHLOE DANIELLA,1,Chloe Daniella
2017,FEMALE,CHLOE',1,Chloe'
2017,FEMALE,CHRISTAL,1,Christal
2017,FEMALE,CHRISTALYNN,1,Christalynn
2017,FEMALE,CHRISTI,1,Christi
2017,FEMALE,CHRISTIAN,1,Christian
2017,FEMALE,CHRISTINA,4,Christina
2017,FEMALE,CHRISTINE,4,Christine
2017,FEMALE,CHRISTY,1,Christy
2017,FEMALE,CHRISTYNNA,1,Christynna
2017,FEMALE,CHRYSTAL,1,Chrystal
2017,FEMALE,CHYNNA,1,Chynna
2017,FEMALE,CIELO,1,Cielo
2017,FEMALE,CIENNA,1,Cienna
2017,FEMALE,CINDY,1,Cindy
2017,FEMALE,CING,1,Cing
2017,FEMALE,CINTHIA,1,Cinthia
2017,FEMALE,CINTHYA,1,Cinthya
2017,FEMALE,CIPIANA,1,Cipiana
2017,FEMALE,CITLALIC,1,Citlalic
2017,FEMALE,CITLALLI,1,Citlalli
2017,FEMALE,CITLALY,1,Citlaly
2017,FEMALE,CLAIRE,36,Claire
2017,FEMALE,CLARA,27,Clara
2017,FEMALE,CLARE,2,Clare
2017,FEMALE,CLARETTA,1,Claretta
2017,FEMALE,CLARISA,1,Clarisa
2017,FEMALE,CLARISSA,1,Clarissa
2017,FEMALE,CLARITA,1,Clarita
2017,FEMALE,CLARK,1,Clark
2017,FEMALE,CLARKE,1,Clarke
2017,FEMALE,CLAUDIA,3,Claudia
2017,FEMALE,CLAYTON,1,Clayton
2017,FEMALE,CLEIO,1,Cleio
2017,FEMALE,CLEMENTINE,8,Clementine
2017,FEMALE,CLIO,2,Clio
2017,FEMALE,CLOVER,2,Clover
2017,FEMALE,CODI,1,Codi
2017,FEMALE,CODY,1,Cody
2017,FEMALE,COLBY,1,Colby
2017,FEMALE,COLETTE,6,Colette
2017,FEMALE,COLLINS,3,Collins
2017,FEMALE,COLLYN,1,Collyn
2017,FEMALE,COLLYNS,1,Collyns
2017,FEMALE,CONTESSINA,1,Contessina
2017,FEMALE,COOPER,2,Cooper
2017,FEMALE,CORA,28,Cora
2017,FEMALE,CORALINA,1,Coralina
2017,FEMALE,CORALINE,4,Coraline
2017,FEMALE,CORALYNN,1,Coralynn
2017,FEMALE,CORBIN,1,Corbin
2017,FEMALE,CORDELIA,1,Cordelia
2017,FEMALE,CORENA,1,Corena
2017,FEMALE,CORI,1,Cori
2017,FEMALE,CORINNA,1,Corinna
2017,FEMALE,CORINNE,1,Corinne
2017,FEMALE,COSIMA,1,Cosima
2017,FEMALE,COURINNE,1,Courinne
2017,FEMALE,CREE,1,Cree
2017,FEMALE,CRISELDA,1,Criselda
2017,FEMALE,CRISMELY,1,Crismely
2017,FEMALE,CRISTAL,1,Cristal
2017,FEMALE,CRISTINA,2,Cristina
2017,FEMALE,CRISTY,1,Cristy
2017,FEMALE,CROSBY,1,Crosby
2017,FEMALE,CRYSTAL,2,Crystal
2017,FEMALE,CURSCILLA,1,Curscilla
2017,FEMALE,CUVIE,1,Cuvie
2017,FEMALE,CYLEE,1,Cylee
2017,FEMALE,CYNTHIA,5,Cynthia
2017,FEMALE,CYRIAH,1,Cyriah
2017,FEMALE,D'AIRESS,1,D'Airess
2017,FEMALE,D'LANIE,1,D'Lanie
2017,FEMALE,D'LAUREN,1,D'Lauren
2017,FEMALE,D'LAYLA,1,D'Layla
2017,FEMALE,DA'LAYLAH,1,Da'Laylah
2017,FEMALE,DA'LIYAH,1,Da'Liyah
2017,FEMALE,DA'MARIA,1,Da'Maria
2017,FEMALE,DA'MYA,1,Da'Mya
2017,FEMALE,DA'NIYAH,1,Da'Niyah
2017,FEMALE,DACILA,1,Dacila
2017,FEMALE,DAELANEE,1,Daelanee
2017,FEMALE,DAGNY,1,Dagny
2017,FEMALE,DAHLIA,4,Dahlia
2017,FEMALE,DAHLIANNA,1,Dahlianna
2017,FEMALE,DAIANA,1,Daiana
2017,FEMALE,DAILANY,1,Dailany
2017,FEMALE,DAILENY,1,Daileny
2017,FEMALE,DAILY,1,Daily
2017,FEMALE,DAILYN,1,Dailyn
2017,FEMALE,DAILYNN,1,Dailynn
2017,FEMALE,DAISY,17,Daisy
2017,FEMALE,DAKOTA,3,Dakota
2017,FEMALE,DALARY,1,Dalary
2017,FEMALE,DALEYSA,1,Daleysa
2017,FEMALE,DALEYZA,4,Daleyza
2017,FEMALE,DALIA,1,Dalia
2017,FEMALE,DALIAH,1,Daliah
2017,FEMALE,DALILAH,1,Dalilah
2017,FEMALE,DALYLA,1,Dalyla
2017,FEMALE,DALYN,1,Dalyn
2017,FEMALE,DANA,2,Dana
2017,FEMALE,DANAE,1,Danae
2017,FEMALE,DANESIA,1,Danesia
2017,FEMALE,DANETCY YERALDINE,1,Danetcy Yeraldine
2017,FEMALE,DANI,1,Dani
2017,FEMALE,DANIA,2,Dania
2017,FEMALE,DANIELA,9,Daniela
2017,FEMALE,DANIELLA,3,Daniella
2017,FEMALE,DANIELLE,1,Danielle
2017,FEMALE,DANITZA,1,Danitza
2017,FEMALE,DANNA,10,Danna
2017,FEMALE,DANNELI,1,Danneli
2017,FEMALE,DANNETTE,1,Dannette
2017,FEMALE,DANNEY,1,Danney
2017,FEMALE,DANNIELLE,1,Dannielle
2017,FEMALE,DANYELLA,1,Danyella
2017,FEMALE,DAPHNE,3,Daphne
2017,FEMALE,DAPHNIE,1,Daphnie
2017,FEMALE,DARA,2,Dara
2017,FEMALE,DARBY,1,Darby
2017,FEMALE,DARIA,2,Daria
2017,FEMALE,DARIANA,1,Dariana
2017,FEMALE,DARIELA,2,Dariela
2017,FEMALE,DARLA,1,Darla
2017,FEMALE,DARLETH,1,Darleth
2017,FEMALE,DASHA,1,Dasha
2017,FEMALE,DAVAEHA,1,Davaeha
2017,FEMALE,DAVIS,1,Davis
2017,FEMALE,DAWN,2,Dawn
2017,FEMALE,DAYA,1,Daya
2017,FEMALE,DAYAMI,1,Dayami
2017,FEMALE,DAYANA,5,Dayana
2017,FEMALE,DAYANNA,2,Dayanna
2017,FEMALE,DAYELIN,1,Dayelin
2017,FEMALE,DAYIZ,1,Dayiz
2017,FEMALE,DAYLI,1,Dayli
2017,FEMALE,DAYNA,1,Dayna
2017,FEMALE,DAYSI,1,Daysi
2017,FEMALE,DAZIRE,1,Dazire
2017,FEMALE,DE'LEIAH,1,De'Leiah
2017,FEMALE,DE'LEIYA,1,De'Leiya
2017,FEMALE,DEBORAH,2,Deborah
2017,FEMALE,DEBRA,1,Debra
2017,FEMALE,DEELIAH,1,Deeliah
2017,FEMALE,DEETHYA,1,Deethya
2017,FEMALE,DEEYA SHRI,1,Deeya Shri
2017,FEMALE,DEIA,1,Deia
2017,FEMALE,DEJA,1,Deja
2017,FEMALE,DEJA'NAE,1,Deja'Nae
2017,FEMALE,DELANEY,2,Delaney
2017,FEMALE,DELANY,1,Delany
2017,FEMALE,DELEIA,1,Deleia
2017,FEMALE,DELIA,1,Delia
2017,FEMALE,DELICIA,1,Delicia
2017,FEMALE,DELILAH,14,Delilah
2017,FEMALE,DELINA,1,Delina
2017,FEMALE,DELMY,1,Delmy
2017,FEMALE,DELPHINE,2,Delphine
2017,FEMALE,DELYLAH,1,Delylah
2017,FEMALE,DEMI,2,Demi
2017,FEMALE,DEMIYAH,1,Demiyah
2017,FEMALE,DENAHLY,1,Denahly
2017,FEMALE,DENALI,1,Denali
2017,FEMALE,DENIA,1,Denia
2017,FEMALE,DENISE,1,Denise
2017,FEMALE,DENISSE,2,Denisse
2017,FEMALE,DENNISE,1,Dennise
2017,FEMALE,DEONDRIA,1,Deondria
2017,FEMALE,DEOR,1,Deor
2017,FEMALE,DERRIANE,1,Derriane
2017,FEMALE,DESI,1,Desi
2017,FEMALE,DESLYNN,1,Deslynn
2017,FEMALE,DESTANY,1,Destany
2017,FEMALE,DESTINEE,1,Destinee
2017,FEMALE,DESTINY,9,Destiny
2017,FEMALE,DEVANEY,1,Devaney
2017,FEMALE,DEVENY SENA,1,Deveny Sena
2017,FEMALE,DEVESHI,1,Deveshi
2017,FEMALE,DEVI,1,Devi
2017,FEMALE,DEVIN,1,Devin
2017,FEMALE,DEVIRA-LYELLE,1,Devira-Lyelle
2017,FEMALE,DEVNA,1,Devna
2017,FEMALE,DEVON,3,Devon
2017,FEMALE,DEYANIRA,1,Deyanira
2017,FEMALE,DHARSHANA,1,Dharshana
2017,FEMALE,DHRITI,1,Dhriti
2017,FEMALE,DHRIYA,1,Dhriya
2017,FEMALE,DI'MOND,1,Di'Mond
2017,FEMALE,DIAMOND,1,Diamond
2017,FEMALE,DIANA,9,Diana
2017,FEMALE,DIANNA,1,Dianna
2017,FEMALE,DIEM,1,Diem
2017,FEMALE,DILCIA,1,Dilcia
2017,FEMALE,DILLYN,1,Dillyn
2017,FEMALE,DIONNA,1,Dionna
2017,FEMALE,DITI,1,Diti
2017,FEMALE,DIYA,4,Diya
2017,FEMALE,DOLLY,2,Dolly
2017,FEMALE,DOLORES,1,Dolores
2017,FEMALE,DONIA,1,Donia
2017,FEMALE,DORAH,1,Dorah
2017,FEMALE,DORIE,1,Dorie
2017,FEMALE,DOROTHEA,2,Dorothea
2017,FEMALE,DOROTHY,3,Dorothy
2017,FEMALE,DREW,2,Drew
2017,FEMALE,DRU,1,Dru
2017,FEMALE,DULCE,2,Dulce
2017,FEMALE,DULCELUNA,1,Dulceluna
2017,FEMALE,DUNEA,1,Dunea
2017,FEMALE,DYLAN,10,Dylan
2017,FEMALE,DYNAH,1,Dynah
2017,FEMALE,DYNALI,1,Dynali
2017,FEMALE,DYXY,1,Dyxy
2017,FEMALE,EBANGHA,1,Ebangha
2017,FEMALE,EBENEZER,1,Ebenezer
2017,FEMALE,ECHO,1,Echo
2017,FEMALE,EDALYN,1,Edalyn
2017,FEMALE,EDEN,9,Eden
2017,FEMALE,EDEN ASSENGONE,1,Eden Assengone
2017,FEMALE,EDIE,1,Edie
2017,FEMALE,EDITH,3,Edith
2017,FEMALE,EERIEMOON,1,Eeriemoon
2017,FEMALE,EFFIE,2,Effie
2017,FEMALE,EILEEN,7,Eileen
2017,FEMALE,EILIM,1,Eilim
2017,FEMALE,EIMMY,1,Eimmy
2017,FEMALE,EIMY,2,Eimy
2017,FEMALE,EISLEY,4,Eisley
2017,FEMALE,ELA,1,Ela
2017,FEMALE,ELAINA,6,Elaina
2017,FEMALE,ELAINE,2,Elaine
2017,FEMALE,ELANA,1,Elana
2017,FEMALE,ELAND,1,Eland
2017,FEMALE,ELANIE,1,Elanie
2017,FEMALE,ELARA,1,Elara
2017,FEMALE,ELAYNA,2,Elayna
2017,FEMALE,ELDANA,1,Eldana
2017,FEMALE,ELEA SAGE,1,Elea Sage
2017,FEMALE,ELEANA,1,Eleana
2017,FEMALE,ELEANOR,39,Eleanor
2017,FEMALE,ELEANOR ROUX,1,Eleanor Roux
2017,FEMALE,ELEANORA,2,Eleanora
2017,FEMALE,ELEANORE,1,Eleanore
2017,FEMALE,ELENA,36,Elena
2017,FEMALE,ELENI,1,Eleni
2017,FEMALE,ELENORA,1,Elenora
2017,FEMALE,ELEYZA,1,Eleyza
2017,FEMALE,ELIA,2,Elia
2017,FEMALE,ELIANA,27,Eliana
2017,FEMALE,ELIANAH,1,Elianah
2017,FEMALE,ELIANE,1,Eliane
2017,FEMALE,ELIANNA,7,Elianna
2017,FEMALE,ELIDA,1,Elida
2017,FEMALE,ELIE,1,Elie
2017,FEMALE,ELIETTE,1,Eliette
2017,FEMALE,ELIF,1,Elif
2017,FEMALE,ELILYN,1,Elilyn
2017,FEMALE,ELIN,1,Elin
2017,FEMALE,ELINE,1,Eline
2017,FEMALE,ELIOT,1,Eliot
2017,FEMALE,ELISA,2,Elisa
2017,FEMALE,ELISABET,1,Elisabet
2017,FEMALE,ELISE,6,Elise
2017,FEMALE,ELISHEBA,1,Elisheba
2017,FEMALE,ELISHUA,1,Elishua
2017,FEMALE,ELISSA,1,Elissa
2017,FEMALE,ELIZA,10,Eliza
2017,FEMALE,ELIZABELL,1,Elizabell
2017,FEMALE,ELIZABETH,56,Elizabeth
2017,FEMALE,ELIZAVYETA,1,Elizavyeta
2017,FEMALE,ELKE,1,Elke
2017,FEMALE,ELLA,45,Ella
2017,FEMALE,ELLA MAI,1,Ella Mai
2017,FEMALE,ELLA ROSE,1,Ella Rose
2017,FEMALE,ELLE,11,Elle
2017,FEMALE,ELLEENA,1,Elleena
2017,FEMALE,ELLEN,5,Ellen
2017,FEMALE,ELLERY,2,Ellery
2017,FEMALE,ELLIANA,4,Elliana
2017,FEMALE,ELLIANNA,1,Ellianna
2017,FEMALE,ELLIE,34,Ellie
2017,FEMALE,ELLIELYNN,1,Ellielynn
2017,FEMALE,ELLIKA,1,Ellika
2017,FEMALE,ELLIOT,9,Elliot
2017,FEMALE,ELLIOTT,4,Elliott
2017,FEMALE,ELLIS,7,Ellis
2017,FEMALE,ELLISON,1,Ellison
2017,FEMALE,ELLORA,1,Ellora
2017,FEMALE,ELLY,1,Elly
2017,FEMALE,ELLY NHI,1,Elly Nhi
2017,FEMALE,ELLYANNA,1,Ellyanna
2017,FEMALE,ELLYM,1,Ellym
2017,FEMALE,ELLYSON,1,Ellyson
2017,FEMALE,ELODIE,3,Elodie
2017,FEMALE,ELOISE,5,Eloise
2017,FEMALE,ELORA,3,Elora
2017,FEMALE,ELORIE,1,Elorie
2017,FEMALE,ELOWEN,3,Elowen
2017,FEMALE,ELSA,3,Elsa
2017,FEMALE,ELSIE,6,Elsie
2017,FEMALE,ELYANNA,1,Elyanna
2017,FEMALE,ELYSE,4,Elyse
2017,FEMALE,ELYSIA,3,Elysia
2017,FEMALE,ELYSSA,1,Elyssa
2017,FEMALE,EMAAN,1,Emaan
2017,FEMALE,EMALEIGH,1,Emaleigh
2017,FEMALE,EMALYN,1,Emalyn
2017,FEMALE,EMBER,5,Ember
2017,FEMALE,EMBERLEE,1,Emberlee
2017,FEMALE,EMBERLY,1,Emberly
2017,FEMALE,EMBIRLY,1,Embirly
2017,FEMALE,EMELIA,2,Emelia
2017,FEMALE,EMELIE,1,Emelie
2017,FEMALE,EMELY,4,Emely
2017,FEMALE,EMELYN,1,Emelyn
2017,FEMALE,EMERALD,2,Emerald
2017,FEMALE,EMERIE,2,Emerie
2017,FEMALE,EMERLY,1,Emerly
2017,FEMALE,EMERLYN,1,Emerlyn
2017,FEMALE,EMERSON,21,Emerson
2017,FEMALE,EMERSYN,7,Emersyn
2017,FEMALE,EMERY,17,Emery
2017,FEMALE,EMERY JANE,1,Emery Jane
2017,FEMALE,EMESHA,1,Emesha
2017,FEMALE,EMICA,1,Emica
2017,FEMALE,EMIKO,1,Emiko
2017,FEMALE,EMILEE,1,Emilee
2017,FEMALE,EMILI,1,Emili
2017,FEMALE,EMILIA,21,Emilia
2017,FEMALE,EMILIANA,3,Emiliana
2017,FEMALE,EMILIANNA,1,Emilianna
2017,FEMALE,EMILIE,1,Emilie
2017,FEMALE,EMILY,58,Emily
2017,FEMALE,EMILY GRACE,1,Emily Grace
2017,FEMALE,EMILYN,1,Emilyn
2017,FEMALE,EMINA,1,Emina
2017,FEMALE,EMINE,1,Emine
2017,FEMALE,EMMA,98,Emma
2017,FEMALE,EMMA CLAIRE,1,Emma Claire
2017,FEMALE,EMMAGRACE,1,Emmagrace
2017,FEMALE,EMMALEE,2,Emmalee
2017,FEMALE,EMMALEINE,1,Emmaleine
2017,FEMALE,EMMALIN,1,Emmalin
2017,FEMALE,EMMALINE,1,Emmaline
2017,FEMALE,EMMALYN,2,Emmalyn
2017,FEMALE,EMMANUELLA,1,Emmanuella
2017,FEMALE,EMMARIE,2,Emmarie
2017,FEMALE,EMMELINE,8,Emmeline
2017,FEMALE,EMMERIE,1,Emmerie
2017,FEMALE,EMMERY,1,Emmery
2017,FEMALE,EMMIE,1,Emmie
2017,FEMALE,EMMILOU,1,Emmilou
2017,FEMALE,EMMY,1,Emmy
2017,FEMALE,EMMYLOU,1,Emmylou
2017,FEMALE,EMORY,2,Emory
2017,FEMALE,EMRIE,1,Emrie
2017,FEMALE,EMRY,2,Emry
2017,FEMALE,EMSLEY,2,Emsley
2017,FEMALE,EMY,1,Emy
2017,FEMALE,ENARA,1,Enara
2017,FEMALE,ENIOLA,1,Eniola
2017,FEMALE,ENVEIGH,1,Enveigh
2017,FEMALE,EOWYN,2,Eowyn
2017,FEMALE,EPHRAIM,1,Ephraim
2017,FEMALE,ERABELLA-ROSE,1,Erabella-Rose
2017,FEMALE,ERIASEOLUWA,1,Eriaseoluwa
2017,FEMALE,ERIKA,3,Erika
2017,FEMALE,ERIN,3,Erin
2017,FEMALE,ERU,1,Eru
2017,FEMALE,ERYNN,1,Erynn
2017,FEMALE,ERZA,1,Erza
2017,FEMALE,ESHA,1,Esha
2017,FEMALE,ESHAL,1,Eshal
2017,FEMALE,ESHANA,1,Eshana
2017,FEMALE,ESME,8,Esme
2017,FEMALE,ESMERALDA,13,Esmeralda
2017,FEMALE,ESPERANZA,2,Esperanza
2017,FEMALE,ESPN,1,Espn
2017,FEMALE,ESTEE,1,Estee
2017,FEMALE,ESTEFANY,1,Estefany
2017,FEMALE,ESTELLA,3,Estella
2017,FEMALE,ESTELLE,3,Estelle
2017,FEMALE,ESTELLI,1,Estelli
2017,FEMALE,ESTER,1,Ester
2017,FEMALE,ESTHER,7,Esther
2017,FEMALE,ESTRELLA,7,Estrella
2017,FEMALE,ETHANY,1,Ethany
2017,FEMALE,ETTA,1,Etta
2017,FEMALE,EUMELIA LEE,1,Eumelia Lee
2017,FEMALE,EVA,18,Eva
2017,FEMALE,EVA LUNA,1,Eva Luna
2017,FEMALE,EVA-CLAIRE,1,Eva-Claire
2017,FEMALE,EVA-ROSE,1,Eva-Rose
2017,FEMALE,EVAH,1,Evah
2017,FEMALE,EVALINA,1,Evalina
2017,FEMALE,EVALYNN,1,Evalynn
2017,FEMALE,EVAN,2,Evan
2017,FEMALE,EVANGELINA,3,Evangelina
2017,FEMALE,EVANGELINE,8,Evangeline
2017,FEMALE,EVAUGHNA,1,Evaughna
2017,FEMALE,EVE,1,Eve
2017,FEMALE,EVELIN,2,Evelin
2017,FEMALE,EVELINE,1,Eveline
2017,FEMALE,EVELYN,77,Evelyn
2017,FEMALE,EVELYNN,5,Evelynn
2017,FEMALE,EVELYNNE,1,Evelynne
2017,FEMALE,EVER,4,Ever
2017,FEMALE,EVERETT,2,Everett
2017,FEMALE,EVERETTE,1,Everette
2017,FEMALE,EVERLEE,2,Everlee
2017,FEMALE,EVERLEIGH,4,Everleigh
2017,FEMALE,EVERLEY,1,Everley
2017,FEMALE,EVERLY,25,Everly
2017,FEMALE,EVIA,2,Evia
2017,FEMALE,EVIANA,1,Eviana
2017,FEMALE,EVIE,4,Evie
2017,FEMALE,EZLYN,1,Ezlyn
2017,FEMALE,EZRA,4,Ezra
2017,FEMALE,FABLE,1,Fable
2017,FEMALE,FAELYN,1,Faelyn
2017,FEMALE,FAITH,12,Faith
2017,FEMALE,FALLON,1,Fallon
2017,FEMALE,FALLYN,1,Fallyn
2017,FEMALE,FALYN,1,Falyn
2017,FEMALE,FARA,1,Fara
2017,FEMALE,FARRAH,1,Farrah
2017,FEMALE,FATIMA,3,Fatima
2017,FEMALE,FATIMAH,1,Fatimah
2017,FEMALE,FATIMAMALANIA,1,Fatimamalania
2017,FEMALE,FAYE,3,Faye
2017,FEMALE,FELICITY,1,Felicity
2017,FEMALE,FERN,2,Fern
2017,FEMALE,FERNANDA,5,Fernanda
2017,FEMALE,FINA,1,Fina
2017,FEMALE,FINLEE,2,Finlee
2017,FEMALE,FINLEIGH,1,Finleigh
2017,FEMALE,FINLEY,18,Finley
2017,FEMALE,FIONA,11,Fiona
2017,FEMALE,FIONNA,1,Fionna
2017,FEMALE,FIZA,1,Fiza
2017,FEMALE,FLAVIA,1,Flavia
2017,FEMALE,FLETCHER,1,Fletcher
2017,FEMALE,FLOR,3,Flor
2017,FEMALE,FLORA,7,Flora
2017,FEMALE,FLORENCE,2,Florence
2017,FEMALE,FORREST,1,Forrest
